Date,Short Name,Bid,Offer,Last,Close,High,Low,Open,Chg. Today,Vol. Today,Num. Trades
2020-05-08,OSH,5,12,13.5,13.5,0,0,0,0,0,0
2020-05-11,OSH,5,12,13.5,13.5,0,0,0,0,0,0
2020-05-12,OSH,5,12,13.5,13.5,0,0,0,0,0,0
2020-05-13,OSH,5,12,13.5,13.5,0,0,0,0,0,0
2020-05-14,OSH,5,12,13.5,13.5,0,0,0,0,0,0
2020-05-15,OSH,5,12,13.5,13.5,0,0,0,0,0,0
2020-05-18,OSH,5,0,13.5,13.5,0,0,0,0,0,0
2020-05-19,OSH,9,0,13.5,13.5,0,0,0,0,0,0
2020-05-20,OSH,9,0,13.5,13.5,0,0,0,0,0,0
2020-05-21,OSH,9,0,13.5,13.5,0,0,0,0,0,0
2020-05-22,OSH,9,0,13.5,9,9,9,0,-4.5,3847,6
2020-05-25,OSH,9,0,13.5,9,0,0,0,0,0,0
2020-05-26,OSH,9,0,13.5,9,0,0,0,0,0,0
2020-05-27,OSH,9,0,13.5,9,0,0,0,0,0,0
2020-05-28,OSH,9.1,0,9.1,9.1,9.1,9.1,0,0.1,375,1
2020-05-29,OSH,9.1,0,10,10,10,10,0,0.9,3590,2
2020-06-01,OSH,9.1,0,10,10,0,0,0,0,0,0
2020-06-02,OSH,9.1,0,10,10,0,0,0,0,0,0
2020-06-03,OSH,0,0,10,10,0,0,0,0,0,0
2020-06-04,OSH,0,0,10,10,0,0,0,0,0,0
2020-06-05,OSH,0,0,10,10,0,0,0,0,0,0
2020-06-09,OSH,0,0,10,10,0,0,0,0,0,0
2020-06-10,OSH,0,0,10,10,0,0,0,0,0,0
2020-06-11,OSH,10,17.25,10,10,10,10,0,0,452,2
2020-06-12,OSH,10,17.25,10,10,0,0,0,0,0,0
2020-06-15,OSH,10,17.25,10,10,0,0,0,0,0,0
2020-06-16,OSH,10,17.25,10,10,10,10,0,0,89,2
2020-06-17,OSH,10,17.25,10,10,0,0,0,0,0,0
2020-06-18,OSH,10,17.25,10,10,0,0,0,0,0,0
2020-06-19,OSH,9.1,10,10,10,10,10,0,0,1159,3
2020-06-22,OSH,9.1,10,10,10,0,0,0,0,0,0
2020-06-23,OSH,9.1,10,10,10,0,0,0,0,0,0
2020-06-24,OSH,9.2,10,10,10,0,0,0,0,0,0
2020-06-25,OSH,9.2,17.25,9.2,9.2,9.2,9.2,0,-0.8,697,1
2020-06-26,OSH,9.2,17.25,9.2,9.2,9.2,9.2,0,0,1200,4
2020-06-29,OSH,9.2,17.25,9.2,9.2,0,0,0,0,0,0
2020-06-30,OSH,9.2,17.25,9.2,9.2,0,0,0,0,0,0
2020-07-01,OSH,9.2,17.25,9.2,9.2,0,0,0,0,0,0
2020-07-02,OSH,9.2,17.25,9.2,9.2,0,0,0,0,0,0
2020-07-03,OSH,9.2,17.25,9.2,9.2,0,0,0,0,0,0
2020-07-06,OSH,9.2,9.21,9.21,9.21,9.21,9.21,0,0.01,426,3
2020-07-07,OSH,9.2,9.21,9.21,9.21,0,0,0,0,0,0
2020-07-08,OSH,9.2,9.21,9.21,9.21,0,0,0,0,0,0
2020-07-09,OSH,9.2,9.21,9.2,9.2,9.2,9.2,0,-0.01,140,1
2020-07-10,OSH,9.2,9.21,9.2,9.2,0,0,0,0,0,0
2020-07-13,OSH,0,9.21,9.2,9.2,0,0,0,0,0,0
2020-07-14,OSH,0,9.21,9.2,9.2,0,0,0,0,0,0
2020-07-15,OSH,0,9.21,9.2,9.2,0,0,0,0,0,0
2020-07-16,OSH,0,9.21,9.2,9.2,0,0,0,0,0,0
2020-07-17,OSH,0,9.21,9.2,9.2,0,0,0,0,0,0
2020-07-20,OSH,0,9.2,9.2,9.2,9.2,9.2,0,0,453,1
2020-07-21,OSH,0,9.2,0,9.2,0,0,0,0,0,0
2020-07-22,OSH,0,9.2,0,9.2,0,0,0,0,0,0
2020-07-24,OSH,9.21,10,9.21,9.21,9.21,9.2,0,0.01,847,3
2020-07-27,OSH,9.21,10,0,9.21,0,0,0,0,0,0
2020-07-28,OSH,9.21,10,0,9.21,0,0,0,0,0,0
2020-07-29,OSH,0,10,10,10,10,10,0,0.79,4145,4
2020-07-30,OSH,0,10,10,10,0,0,0,0,0,0
2020-07-31,OSH,0,10,10,10,0,0,0,0,0,0
2020-08-03,OSH,0,10,10,10,0,0,0,0,0,0
2020-08-04,OSH,0,10,10,10,0,0,0,0,0,0
2020-08-05,OSH,0,10,10,10,0,0,0,0,0,0
2020-08-06,OSH,0,10,10,10,0,0,0,0,0,0
2020-08-07,OSH,0,10,10,10,0,0,0,0,0,0
2020-08-10,OSH,0,10,10,10,0,0,0,0,0,0
2020-08-11,OSH,0,10,10,10,0,0,0,0,0,0
2020-08-12,OSH,0,10,10,10,0,0,0,0,0,0
2020-08-13,OSH,0,10,9.2,9.2,9.2,9.2,0,-0.8,500,2
2020-08-14,OSH,0,10,9.2,9.2,0,0,0,0,0,0
2020-08-17,OSH,0,10,9.2,9.2,0,0,0,0,0,0
2020-08-18,OSH,0,10,9.2,9.2,0,0,0,0,0,0
2020-08-19,OSH,0,10,9.2,9.2,0,0,0,0,0,0
2020-08-20,OSH,0,10,9.2,9.2,0,0,0,0,0,0
2020-08-21,OSH,0,10,9.2,9.2,0,0,0,0,0,0
2020-08-24,OSH,0,10,9.2,9.2,0,0,0,0,0,0
2020-08-25,OSH,0,10,9.2,9.2,0,0,0,0,0,0
2020-08-27,OSH,0,10,9.2,9.2,0,0,0,0,0,0
2020-08-28,OSH,0,10,10,10,10,10,0,0.8,200,1
2020-08-31,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-01,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-02,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-03,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-04,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-07,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-08,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-09,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-10,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-11,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-14,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-15,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-17,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-18,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-21,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-22,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-23,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-24,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-25,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-28,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-29,OSH,0,10,10,10,0,0,0,0,0,0
2020-09-30,OSH,0,10,10,10,0,0,0,0,0,0
2020-10-01,OSH,0,10,10,10,0,0,0,0,0,0
2020-10-02,OSH,0,10,10,10,0,0,0,0,0,0
2020-10-05,OSH,0,10,10,10,0,0,0,0,0,0
2020-10-06,OSH,0,10,10,10,0,0,0,0,0,0
2020-10-07,OSH,0,10,10,10,0,0,0,0,0,0
2020-10-08,OSH,0,10,10,10,0,0,0,0,0,0
2020-10-09,OSH,0,10,10,10,0,0,0,0,0,0
2020-10-12,OSH,0,10,10,10,0,0,0,0,0,0
2020-10-13,OSH,0,9.5,9.5,9.5,9.5,9.5,0,-0.5,210,1
2020-10-14,OSH,0,9.5,9.5,9.5,0,0,0,0,0,0
2020-10-15,OSH,0,9.5,9.5,9.5,0,0,0,0,0,0
2020-10-16,OSH,7,9.5,7,7,7,7,0,-2.5,1390,3
2020-10-19,OSH,7,9.5,7,7,0,0,0,0,0,0
2020-10-20,OSH,7,9.5,7,7,0,0,0,0,0,0
2020-10-21,OSH,7,9.5,7,7,0,0,0,0,0,0
2020-10-22,OSH,7,9.5,7,7,0,0,0,0,0,0
2020-10-23,OSH,7,9.5,7,7,0,0,0,0,0,0
2020-10-26,OSH,7,9.5,7,7,0,0,0,0,0,0
2020-10-27,OSH,0,10,7,7,7,7,0,0,1610,3
2020-10-28,OSH,0,10,7,7,0,0,0,0,0,0
2020-10-29,OSH,0,10,7,7,0,0,0,0,0,0
2020-10-30,OSH,0,10,7,7,0,0,0,0,0,0
2020-11-02,OSH,0,10,7,7,0,0,0,0,0,0
2020-11-03,OSH,0,10,7,7,0,0,0,0,0,0
2020-11-04,OSH,0,10,7,7,0,0,0,0,0,0
2020-11-05,OSH,0,7,7,7,0,0,0,0,0,0
2020-11-06,OSH,0,7,7,7,0,0,0,0,0,0
2020-11-09,OSH,0,7,7,7,0,0,0,0,0,0
2020-11-10,OSH,0,10,7,7,0,0,0,0,0,0
